date,revenue,units_sold,product,region
2026-06-19,69.5,1,Starter Plan,EMEA
2026-06-19,66.31,1,Starter Plan,North America
2026-06-19,31.63,1,Add-on Seats,EMEA
2026-06-19,71.18,1,Starter Plan,APAC
2026-06-19,34.52,1,Add-on Seats,North America
2026-06-19,30.56,1,Add-on Seats,North America
2026-06-19,29.29,1,Add-on Seats,North America
2026-06-19,170.52,1,Growth Plan,North America
2026-06-19,69.43,1,Starter Plan,EMEA
2026-06-19,67.97,1,Starter Plan,EMEA
2026-06-19,973.95,2,Enterprise Plan,EMEA
2026-06-19,157.21,2,Starter Plan,North America
2026-06-19,30.92,1,Add-on Seats,EMEA
2026-06-19,30.97,1,Add-on Seats,APAC
2026-06-20,187.24,1,Growth Plan,APAC
2026-06-20,439.23,2,Growth Plan,APAC
2026-06-20,70.45,1,Starter Plan,North America
2026-06-20,116.84,2,Starter Plan,North America
2026-06-20,127.64,2,Starter Plan,APAC
2026-06-20,182.42,1,Growth Plan,EMEA
2026-06-20,1005.73,2,Enterprise Plan,EMEA
2026-06-20,190.94,3,Starter Plan,APAC
2026-06-21,74.58,2,Add-on Seats,North America
2026-06-21,140.48,2,Starter Plan,EMEA
2026-06-21,499.09,1,Enterprise Plan,North America
2026-06-21,193.97,1,Growth Plan,North America
2026-06-21,59.24,1,Starter Plan,APAC
2026-06-21,66.78,1,Starter Plan,North America
2026-06-21,71.56,1,Starter Plan,EMEA
2026-06-21,64.61,2,Add-on Seats,APAC
2026-06-21,38.04,1,Add-on Seats,APAC
2026-06-21,213.59,1,Growth Plan,North America
2026-06-21,856.65,2,Enterprise Plan,EMEA
2026-06-21,410.58,2,Growth Plan,APAC
2026-06-21,58.56,2,Add-on Seats,North America
2026-06-21,116.08,2,Starter Plan,APAC
2026-06-21,167.97,1,Growth Plan,EMEA
2026-06-21,457.85,1,Enterprise Plan,North America
2026-06-21,66.27,1,Starter Plan,North America
2026-06-21,129.09,2,Starter Plan,EMEA
2026-06-22,72.38,2,Add-on Seats,North America
2026-06-22,900.45,2,Enterprise Plan,APAC
2026-06-22,140.45,2,Starter Plan,North America
2026-06-22,72.21,2,Add-on Seats,North America
2026-06-22,1252.02,3,Enterprise Plan,North America
2026-06-22,32.84,1,Add-on Seats,North America
2026-06-22,119.11,2,Starter Plan,APAC
2026-06-22,212.52,1,Growth Plan,North America
2026-06-22,144.08,2,Starter Plan,North America
2026-06-22,439.22,2,Growth Plan,APAC
2026-06-22,381.64,2,Growth Plan,North America
2026-06-22,68.44,2,Add-on Seats,APAC
2026-06-22,135.4,2,Starter Plan,APAC
2026-06-22,183.96,1,Growth Plan,EMEA
2026-06-22,54.44,1,Starter Plan,EMEA
2026-06-22,921.36,2,Enterprise Plan,North America
2026-06-22,64.2,2,Add-on Seats,North America
2026-06-22,204.41,1,Growth Plan,APAC
2026-06-22,954.04,2,Enterprise Plan,APAC
2026-06-22,66.95,1,Starter Plan,EMEA
2026-06-22,67.79,1,Starter Plan,APAC
2026-06-22,602.12,3,Growth Plan,EMEA
2026-06-22,177.06,1,Growth Plan,EMEA
2026-06-22,95.01,3,Add-on Seats,APAC
2026-06-22,379.02,2,Growth Plan,EMEA
2026-06-22,61.64,1,Starter Plan,EMEA
2026-06-23,139.82,2,Starter Plan,EMEA
2026-06-23,64.61,1,Starter Plan,APAC
2026-06-23,386.32,2,Growth Plan,EMEA
2026-06-23,957.73,2,Enterprise Plan,North America
2026-06-23,986.91,2,Enterprise Plan,North America
2026-06-23,141.93,2,Starter Plan,EMEA
2026-06-23,476.81,2,Growth Plan,North America
2026-06-23,450.99,1,Enterprise Plan,APAC
2026-06-23,64.72,2,Add-on Seats,EMEA
2026-06-23,938.9,2,Enterprise Plan,North America
2026-06-23,380.21,2,Growth Plan,North America
2026-06-23,548.97,1,Enterprise Plan,North America
2026-06-23,33.31,1,Add-on Seats,EMEA
2026-06-23,120.96,2,Starter Plan,North America
2026-06-23,457.82,2,Growth Plan,North America
2026-06-23,555.68,1,Enterprise Plan,APAC
2026-06-23,197.48,1,Growth Plan,North America
2026-06-23,979.48,2,Enterprise Plan,EMEA
2026-06-23,453.22,2,Growth Plan,North America
2026-06-23,583.02,3,Growth Plan,North America
2026-06-23,67.6,2,Add-on Seats,North America
2026-06-23,77.77,1,Starter Plan,North America
2026-06-23,32.87,1,Add-on Seats,EMEA
2026-06-23,429.84,2,Growth Plan,North America
2026-06-23,78.82,2,Add-on Seats,EMEA
2026-06-23,182.7,1,Growth Plan,North America
2026-06-23,469.82,1,Enterprise Plan,North America
2026-06-23,64.92,2,Add-on Seats,APAC
2026-06-23,77.29,2,Add-on Seats,North America
2026-06-23,206.11,3,Starter Plan,North America
2026-06-23,230.88,1,Growth Plan,EMEA
2026-06-24,136.37,2,Starter Plan,EMEA
2026-06-24,181.28,1,Growth Plan,EMEA
2026-06-24,486.89,2,Growth Plan,North America
2026-06-24,63.56,2,Add-on Seats,North America
2026-06-24,435.34,2,Growth Plan,EMEA
2026-06-24,62.91,2,Add-on Seats,North America
2026-06-24,398.62,2,Growth Plan,North America
2026-06-24,131.43,2,Starter Plan,North America
2026-06-24,61.56,1,Starter Plan,EMEA
2026-06-24,190.29,1,Growth Plan,North America
2026-06-24,181.03,1,Growth Plan,EMEA
2026-06-24,35.23,1,Add-on Seats,North America
2026-06-24,72.4,1,Starter Plan,North America
2026-06-24,124.58,2,Starter Plan,APAC
2026-06-24,123.82,2,Starter Plan,APAC
2026-06-24,117.49,2,Starter Plan,North America
2026-06-24,488.21,1,Enterprise Plan,EMEA
2026-06-24,132.2,2,Starter Plan,North America
2026-06-24,117.58,2,Starter Plan,APAC
2026-06-24,66.36,2,Add-on Seats,EMEA
2026-06-24,132.28,2,Starter Plan,APAC
2026-06-24,419.42,2,Growth Plan,North America
2026-06-24,202.67,1,Growth Plan,North America
2026-06-24,192.18,1,Growth Plan,North America
2026-06-24,210.33,1,Growth Plan,North America
2026-06-24,476.47,1,Enterprise Plan,North America
2026-06-25,30.68,1,Add-on Seats,North America
2026-06-25,196.06,1,Growth Plan,APAC
2026-06-25,407.33,2,Growth Plan,APAC
2026-06-25,120.58,2,Starter Plan,North America
2026-06-25,442.01,2,Growth Plan,EMEA
2026-06-25,36.76,1,Add-on Seats,APAC
2026-06-25,117.8,2,Starter Plan,EMEA
2026-06-25,128.38,2,Starter Plan,North America
2026-06-25,143.02,2,Starter Plan,APAC
2026-06-25,379.91,2,Growth Plan,EMEA
2026-06-25,37.34,1,Add-on Seats,APAC
2026-06-25,573.62,3,Growth Plan,APAC
2026-06-25,221.13,1,Growth Plan,North America
2026-06-25,442.91,1,Enterprise Plan,North America
2026-06-25,36.93,1,Add-on Seats,EMEA
2026-06-25,433.78,2,Growth Plan,North America
2026-06-25,417.57,2,Growth Plan,EMEA
2026-06-25,195.11,3,Starter Plan,EMEA
2026-06-25,130.73,2,Starter Plan,North America
2026-06-25,35.95,1,Add-on Seats,North America
2026-06-25,65.1,2,Add-on Seats,North America
2026-06-26,202.53,1,Growth Plan,APAC
2026-06-26,458.37,1,Enterprise Plan,EMEA
2026-06-26,143.69,2,Starter Plan,EMEA
2026-06-26,121.29,2,Starter Plan,North America
2026-06-26,71.57,1,Starter Plan,EMEA
2026-06-26,104.3,3,Add-on Seats,North America
2026-06-26,32.28,1,Add-on Seats,APAC
2026-06-26,374.33,2,Growth Plan,North America
2026-06-26,235.36,1,Growth Plan,APAC
2026-06-26,139.3,2,Starter Plan,North America
2026-06-26,141.43,2,Starter Plan,EMEA
2026-06-26,434.01,2,Growth Plan,North America
2026-06-26,397.14,2,Growth Plan,EMEA
2026-06-26,33.17,1,Add-on Seats,North America
2026-06-26,421.55,2,Growth Plan,North America
2026-06-26,950.92,2,Enterprise Plan,North America
2026-06-26,63.47,1,Starter Plan,EMEA
2026-06-26,449.67,1,Enterprise Plan,North America
2026-06-26,487.57,1,Enterprise Plan,North America
2026-06-26,180.57,3,Starter Plan,North America
2026-06-26,37.64,1,Add-on Seats,North America
2026-06-26,125.22,2,Starter Plan,APAC
2026-06-26,225.88,1,Growth Plan,North America
2026-06-26,34.47,1,Add-on Seats,North America
2026-06-26,400.96,2,Growth Plan,EMEA
2026-06-26,1026.96,2,Enterprise Plan,North America
2026-06-26,70.06,1,Starter Plan,North America
2026-06-26,69.63,1,Starter Plan,North America
2026-06-26,155.14,2,Starter Plan,North America
2026-06-26,369.14,2,Growth Plan,North America
2026-06-27,129.65,2,Starter Plan,EMEA
2026-06-27,62.35,1,Starter Plan,EMEA
2026-06-27,432.54,2,Growth Plan,North America
2026-06-27,62.43,1,Starter Plan,APAC
2026-06-27,58.32,1,Starter Plan,EMEA
2026-06-27,66.79,1,Starter Plan,EMEA
2026-06-27,79.49,1,Starter Plan,North America
2026-06-27,612.97,3,Growth Plan,North America
2026-06-27,129.43,2,Starter Plan,APAC
2026-06-27,69.78,1,Starter Plan,EMEA
2026-06-28,111.72,2,Starter Plan,APAC
2026-06-28,74.11,2,Add-on Seats,APAC
2026-06-28,222.21,1,Growth Plan,EMEA
2026-06-28,406.34,2,Growth Plan,North America
2026-06-28,264.09,1,Add-on Seats,North America
2026-06-29,33.5,1,Add-on Seats,EMEA
2026-06-29,191.62,1,Growth Plan,North America
2026-06-29,29.99,1,Add-on Seats,North America
2026-06-29,390.0,2,Growth Plan,EMEA
2026-06-29,134.91,2,Starter Plan,North America
2026-06-29,488.54,1,Enterprise Plan,APAC
2026-06-29,1001.77,2,Enterprise Plan,EMEA
2026-06-29,410.99,2,Growth Plan,North America
2026-06-29,418.95,2,Growth Plan,APAC
2026-06-29,459.38,1,Enterprise Plan,APAC
2026-06-29,31.83,1,Add-on Seats,North America
2026-06-29,512.11,1,Enterprise Plan,EMEA
2026-06-29,36.65,1,Add-on Seats,North America
2026-06-29,533.12,1,Enterprise Plan,North America
2026-06-29,74.98,1,Starter Plan,APAC
2026-06-29,202.37,1,Growth Plan,EMEA
2026-06-29,521.2,1,Enterprise Plan,North America
2026-06-29,59.61,1,Starter Plan,EMEA
2026-06-29,34.02,1,Add-on Seats,APAC
2026-06-29,1063.18,2,Enterprise Plan,APAC
2026-06-29,501.15,1,Enterprise Plan,EMEA
2026-06-29,139.9,2,Starter Plan,EMEA
2026-06-29,407.06,2,Growth Plan,EMEA
2026-06-29,227.38,1,Growth Plan,North America
2026-06-29,199.84,1,Growth Plan,North America
2026-06-29,148.12,2,Starter Plan,EMEA
2026-06-29,107.95,3,Add-on Seats,North America
2026-06-30,876.9,2,Enterprise Plan,North America
2026-06-30,1503.48,3,Enterprise Plan,North America
2026-06-30,68.54,2,Add-on Seats,North America
2026-06-30,36.64,1,Add-on Seats,North America
2026-06-30,244.96,1,Growth Plan,EMEA
2026-06-30,67.32,2,Add-on Seats,EMEA
2026-06-30,62.5,1,Starter Plan,EMEA
2026-06-30,70.09,2,Add-on Seats,EMEA
2026-06-30,66.97,1,Starter Plan,APAC
2026-06-30,116.71,2,Starter Plan,EMEA
2026-06-30,200.11,1,Growth Plan,North America
2026-06-30,80.1,2,Add-on Seats,EMEA
2026-06-30,64.22,1,Starter Plan,North America
2026-06-30,406.97,2,Growth Plan,North America
2026-06-30,1002.71,2,Enterprise Plan,North America
2026-06-30,35.08,1,Add-on Seats,North America
2026-06-30,419.78,2,Growth Plan,EMEA
2026-06-30,74.95,1,Starter Plan,North America
2026-06-30,498.25,1,Enterprise Plan,North America
2026-06-30,406.44,2,Growth Plan,North America
2026-06-30,32.75,1,Add-on Seats,North America
2026-06-30,73.3,1,Starter Plan,APAC
2026-06-30,393.11,2,Growth Plan,EMEA
2026-06-30,465.19,2,Growth Plan,North America
2026-06-30,972.94,2,Enterprise Plan,North America
2026-06-30,119.5,2,Starter Plan,North America
2026-06-30,521.78,1,Enterprise Plan,North America
2026-06-30,193.43,1,Growth Plan,EMEA
2026-06-30,143.24,2,Starter Plan,APAC
2026-07-01,496.73,1,Enterprise Plan,North America
2026-07-01,471.49,2,Growth Plan,EMEA
2026-07-01,728.9,2,Enterprise Plan,EMEA
2026-07-01,125.87,2,Starter Plan,EMEA
2026-07-01,73.48,1,Starter Plan,EMEA
2026-07-01,61.35,2,Add-on Seats,North America
2026-07-01,141.35,2,Starter Plan,EMEA
2026-07-01,68.58,1,Starter Plan,EMEA
2026-07-01,69.38,1,Starter Plan,North America
2026-07-01,74.23,2,Add-on Seats,North America
2026-07-01,71.42,1,Starter Plan,North America
2026-07-01,187.54,1,Growth Plan,APAC
2026-07-01,1011.79,2,Enterprise Plan,North America
2026-07-01,121.26,2,Starter Plan,EMEA
2026-07-01,438.38,2,Growth Plan,EMEA
2026-07-01,224.41,1,Growth Plan,APAC
2026-07-01,407.05,2,Growth Plan,EMEA
2026-07-01,117.89,2,Starter Plan,North America
2026-07-01,137.31,2,Starter Plan,APAC
2026-07-01,197.66,1,Growth Plan,North America
2026-07-01,1090.22,2,Enterprise Plan,APAC
2026-07-01,66.57,1,Starter Plan,EMEA
2026-07-02,1015.0,2,Enterprise Plan,APAC
2026-07-02,687.63,3,Growth Plan,EMEA
2026-07-02,488.93,1,Enterprise Plan,North America
2026-07-02,39.93,1,Add-on Seats,North America
2026-07-02,75.9,1,Starter Plan,EMEA
2026-07-02,109.87,3,Add-on Seats,EMEA
2026-07-02,67.99,1,Starter Plan,North America
2026-07-02,519.35,1,Enterprise Plan,North America
2026-07-02,581.32,3,Growth Plan,North America
2026-07-02,409.02,2,Growth Plan,North America
2026-07-02,118.29,2,Starter Plan,North America
2026-07-02,442.16,2,Growth Plan,North America
2026-07-02,181.4,3,Starter Plan,EMEA
2026-07-02,63.6,1,Starter Plan,EMEA
2026-07-02,416.2,2,Growth Plan,North America
2026-07-02,405.03,2,Growth Plan,North America
2026-07-02,210.24,1,Growth Plan,North America
2026-07-02,71.88,1,Starter Plan,EMEA
2026-07-02,72.7,1,Starter Plan,North America
2026-07-02,467.5,2,Growth Plan,North America
2026-07-02,69.08,1,Starter Plan,North America
2026-07-02,134.52,2,Starter Plan,North America
2026-07-02,523.94,1,Enterprise Plan,EMEA
2026-07-02,146.82,2,Starter Plan,North America
2026-07-02,68.6,1,Starter Plan,North America
2026-07-02,217.23,3,Starter Plan,EMEA
2026-07-02,128.26,2,Starter Plan,North America
2026-07-02,69.86,2,Add-on Seats,North America
2026-07-02,132.23,2,Starter Plan,APAC
2026-07-03,531.13,1,Enterprise Plan,EMEA
2026-07-03,385.91,2,Growth Plan,APAC
2026-07-03,57.24,1,Starter Plan,North America
2026-07-03,383.64,2,Growth Plan,North America
2026-07-03,223.5,1,Growth Plan,North America
2026-07-03,482.71,1,Enterprise Plan,EMEA
2026-07-03,32.02,1,Add-on Seats,North America
2026-07-03,156.62,2,Starter Plan,EMEA
2026-07-03,863.51,2,Enterprise Plan,North America
2026-07-03,134.09,2,Starter Plan,North America
2026-07-03,264.09,1,Add-on Seats,North America
2026-07-03,138.15,2,Starter Plan,North America
2026-07-03,62.52,1,Starter Plan,EMEA
2026-07-03,453.06,1,Enterprise Plan,North America
2026-07-03,1007.96,2,Enterprise Plan,North America
2026-07-03,384.93,2,Growth Plan,North America
2026-07-03,28.46,1,Add-on Seats,North America
2026-07-03,146.58,2,Starter Plan,EMEA
2026-07-03,941.33,2,Enterprise Plan,North America
2026-07-03,59.36,1,Starter Plan,APAC
2026-07-03,348.18,2,Growth Plan,APAC
2026-07-03,398.96,2,Growth Plan,APAC
2026-07-03,193.74,1,Growth Plan,EMEA
2026-07-04,403.45,2,Growth Plan,North America
2026-07-04,61.02,1,Starter Plan,APAC
2026-07-04,199.11,1,Growth Plan,EMEA
2026-07-04,409.53,2,Growth Plan,North America
2026-07-04,220.67,1,Growth Plan,APAC
2026-07-04,142.41,2,Starter Plan,EMEA
2026-07-04,384.98,2,Growth Plan,North America
2026-07-05,183.14,1,Growth Plan,EMEA
2026-07-05,32.88,1,Add-on Seats,North America
2026-07-05,58.6,1,Starter Plan,North America
2026-07-05,124.16,2,Starter Plan,North America
2026-07-05,1067.83,2,Enterprise Plan,North America
2026-07-05,192.99,1,Growth Plan,North America
2026-07-05,372.25,2,Growth Plan,North America
2026-07-05,406.56,2,Growth Plan,North America
2026-07-05,72.73,2,Add-on Seats,EMEA
2026-07-05,137.61,2,Starter Plan,North America
2026-07-05,436.83,2,Growth Plan,EMEA
2026-07-05,421.45,2,Growth Plan,APAC
2026-07-05,60.37,1,Starter Plan,EMEA
2026-07-05,214.36,1,Growth Plan,EMEA
2026-07-05,494.21,1,Enterprise Plan,North America
2026-07-06,71.78,2,Add-on Seats,North America
2026-07-06,65.72,2,Add-on Seats,EMEA
2026-07-06,198.41,1,Growth Plan,EMEA
2026-07-06,367.43,2,Growth Plan,APAC
2026-07-06,65.85,1,Starter Plan,North America
2026-07-06,942.19,2,Enterprise Plan,North America
2026-07-06,134.6,2,Starter Plan,North America
2026-07-06,166.16,1,Growth Plan,North America
2026-07-06,432.23,2,Growth Plan,North America
2026-07-06,942.85,2,Enterprise Plan,APAC
2026-07-06,970.14,2,Enterprise Plan,APAC
2026-07-06,954.21,2,Enterprise Plan,North America
2026-07-06,67.66,1,Starter Plan,North America
2026-07-06,207.3,1,Growth Plan,APAC
2026-07-06,985.35,2,Enterprise Plan,APAC
2026-07-06,396.61,2,Growth Plan,APAC
2026-07-06,511.66,1,Enterprise Plan,North America
2026-07-06,72.61,2,Add-on Seats,North America
2026-07-06,166.08,2,Starter Plan,North America
2026-07-06,210.73,1,Growth Plan,North America
2026-07-06,210.81,1,Growth Plan,EMEA
2026-07-06,67.32,1,Starter Plan,North America
2026-07-06,66.68,1,Starter Plan,North America
2026-07-06,34.42,1,Add-on Seats,EMEA
2026-07-06,199.02,1,Growth Plan,APAC
2026-07-06,34.91,1,Add-on Seats,North America
2026-07-06,421.54,2,Growth Plan,North America
2026-07-06,205.94,1,Growth Plan,EMEA
2026-07-06,224.3,1,Growth Plan,EMEA
2026-07-07,68.46,2,Add-on Seats,EMEA
2026-07-07,30.94,1,Add-on Seats,North America
2026-07-07,401.68,2,Growth Plan,EMEA
2026-07-07,353.66,2,Growth Plan,North America
2026-07-07,136.63,2,Starter Plan,North America
2026-07-07,255.09,1,Growth Plan,APAC
2026-07-07,122.6,2,Starter Plan,North America
2026-07-07,876.06,2,Enterprise Plan,North America
2026-07-07,73.45,1,Starter Plan,North America
2026-07-07,219.79,1,Growth Plan,North America
2026-07-07,138.26,2,Starter Plan,North America
2026-07-07,71.14,1,Starter Plan,North America
2026-07-07,75.41,2,Add-on Seats,North America
2026-07-07,18486.56,25,Enterprise Plan,EMEA
2026-07-07,213.14,1,Growth Plan,North America
2026-07-07,540.7,1,Enterprise Plan,North America
2026-07-07,36.91,1,Add-on Seats,North America
2026-07-07,65.63,1,Starter Plan,North America
2026-07-07,144.92,2,Starter Plan,EMEA
2026-07-07,891.43,2,Enterprise Plan,North America
2026-07-07,376.69,2,Growth Plan,North America
2026-07-07,70.99,1,Starter Plan,EMEA
2026-07-07,507.94,1,Enterprise Plan,EMEA
2026-07-07,344.37,2,Growth Plan,APAC
2026-07-07,72.06,2,Add-on Seats,North America
2026-07-07,460.07,1,Enterprise Plan,North America
2026-07-07,66.28,1,Starter Plan,APAC
2026-07-07,130.06,2,Starter Plan,EMEA
2026-07-07,413.35,2,Growth Plan,North America
2026-07-07,72.74,1,Starter Plan,EMEA
2026-07-07,70.27,2,Add-on Seats,EMEA
2026-07-07,952.29,2,Enterprise Plan,APAC
2026-07-07,203.52,1,Growth Plan,North America
2026-07-07,206.45,1,Growth Plan,APAC
2026-07-07,200.04,1,Growth Plan,EMEA
2026-07-07,110.3,2,Starter Plan,APAC
2026-07-08,541.24,1,Enterprise Plan,APAC
2026-07-08,217.07,1,Growth Plan,APAC
2026-07-08,81.19,1,Starter Plan,EMEA
2026-07-08,231.99,1,Growth Plan,APAC
2026-07-08,482.2,1,Enterprise Plan,North America
2026-07-08,485.28,2,Growth Plan,North America
2026-07-08,460.07,2,Growth Plan,EMEA
2026-07-08,449.89,1,Enterprise Plan,EMEA
2026-07-08,374.84,2,Growth Plan,North America
2026-07-08,204.26,1,Growth Plan,North America
2026-07-08,34.24,1,Add-on Seats,North America
2026-07-08,79.88,2,Add-on Seats,North America
2026-07-08,32.09,1,Add-on Seats,North America
2026-07-08,73.57,1,Starter Plan,North America
2026-07-08,137.71,2,Starter Plan,North America
2026-07-08,35.99,1,Add-on Seats,North America
2026-07-08,464.51,1,Enterprise Plan,APAC
2026-07-08,507.66,1,Enterprise Plan,APAC
2026-07-08,435.39,2,Growth Plan,EMEA
2026-07-08,124.73,2,Starter Plan,North America
2026-07-08,486.93,1,Enterprise Plan,EMEA
2026-07-08,130.3,2,Starter Plan,EMEA
2026-07-08,66.01,1,Starter Plan,APAC
2026-07-09,137.08,2,Starter Plan,APAC
2026-07-09,913.02,2,Enterprise Plan,EMEA
2026-07-09,213.91,1,Growth Plan,North America
2026-07-09,646.85,3,Growth Plan,North America
2026-07-09,641.76,3,Growth Plan,North America
2026-07-09,937.92,2,Enterprise Plan,North America
2026-07-09,73.52,1,Starter Plan,APAC
2026-07-09,204.46,1,Growth Plan,North America
2026-07-09,67.57,2,Add-on Seats,EMEA
2026-07-09,224.39,1,Growth Plan,North America
2026-07-09,188.84,1,Growth Plan,North America
2026-07-09,65.34,1,Starter Plan,North America
2026-07-09,479.14,2,Growth Plan,APAC
2026-07-09,1537.36,3,Enterprise Plan,North America
2026-07-09,939.62,2,Enterprise Plan,EMEA
2026-07-09,941.04,2,Enterprise Plan,APAC
2026-07-09,193.84,1,Growth Plan,North America
2026-07-09,215.1,1,Growth Plan,EMEA
2026-07-09,186.7,1,Growth Plan,APAC
2026-07-09,215.29,1,Growth Plan,EMEA
2026-07-09,458.27,2,Growth Plan,North America
2026-07-09,153.59,1,Growth Plan,North America
2026-07-09,126.44,2,Starter Plan,North America
2026-07-09,179.23,1,Growth Plan,EMEA
2026-07-09,461.91,1,Enterprise Plan,EMEA
2026-07-09,191.82,1,Growth Plan,EMEA
2026-07-09,185.99,1,Growth Plan,APAC
2026-07-09,125.32,2,Starter Plan,EMEA
2026-07-10,40.28,1,Add-on Seats,APAC
2026-07-10,222.87,1,Growth Plan,APAC
2026-07-10,457.07,2,Growth Plan,EMEA
2026-07-10,76.26,2,Add-on Seats,North America
2026-07-10,977.66,2,Enterprise Plan,North America
2026-07-10,141.91,2,Starter Plan,North America
2026-07-10,453.76,1,Enterprise Plan,APAC
2026-07-10,178.05,1,Growth Plan,North America
2026-07-10,389.27,2,Growth Plan,EMEA
2026-07-10,137.76,2,Starter Plan,North America
2026-07-10,350.58,2,Growth Plan,North America
2026-07-10,34.72,1,Add-on Seats,EMEA
2026-07-10,77.62,1,Starter Plan,North America
2026-07-11,204.28,3,Starter Plan,North America
2026-07-11,81.46,2,Add-on Seats,North America
2026-07-11,124.79,2,Starter Plan,EMEA
2026-07-11,1319.45,3,Enterprise Plan,North America
2026-07-11,504.0,1,Enterprise Plan,North America
2026-07-11,514.69,1,Enterprise Plan,North America
2026-07-11,35.0,1,Add-on Seats,EMEA
2026-07-11,222.62,1,Growth Plan,North America
2026-07-11,79.02,1,Starter Plan,North America
2026-07-11,393.16,2,Growth Plan,North America
2026-07-11,142.09,2,Starter Plan,EMEA
2026-07-11,74.33,2,Add-on Seats,APAC
2026-07-11,452.67,1,Enterprise Plan,North America
2026-07-11,32.18,1,Add-on Seats,North America
2026-07-11,433.84,2,Growth Plan,EMEA
2026-07-12,123.46,2,Starter Plan,APAC
2026-07-12,66.06,1,Starter Plan,APAC
2026-07-12,390.96,2,Growth Plan,APAC
2026-07-12,453.74,2,Growth Plan,North America
2026-07-12,403.61,2,Growth Plan,North America
2026-07-12,70.24,2,Add-on Seats,North America
2026-07-12,211.21,1,Growth Plan,North America
2026-07-12,140.47,2,Starter Plan,North America
2026-07-12,68.22,1,Starter Plan,APAC
2026-07-12,40.21,1,Add-on Seats,EMEA
2026-07-13,140.96,2,Starter Plan,EMEA
2026-07-13,458.52,2,Growth Plan,EMEA
2026-07-13,135.46,2,Starter Plan,APAC
2026-07-13,249.07,1,Growth Plan,North America
2026-07-13,34.54,1,Add-on Seats,North America
2026-07-13,128.32,2,Starter Plan,EMEA
2026-07-13,149.24,2,Starter Plan,EMEA
2026-07-13,78.32,1,Starter Plan,EMEA
2026-07-13,353.63,2,Growth Plan,EMEA
2026-07-13,165.67,1,Growth Plan,APAC
2026-07-13,564.32,1,Enterprise Plan,APAC
2026-07-13,142.83,2,Starter Plan,North America
2026-07-13,356.76,2,Growth Plan,EMEA
2026-07-13,78.14,1,Starter Plan,North America
2026-07-13,227.58,3,Starter Plan,North America
2026-07-13,61.44,1,Starter Plan,North America
2026-07-13,509.65,1,Enterprise Plan,EMEA
2026-07-13,205.09,1,Growth Plan,EMEA
2026-07-13,63.48,1,Starter Plan,North America
2026-07-13,445.92,2,Growth Plan,EMEA
2026-07-13,561.87,1,Enterprise Plan,North America
2026-07-13,205.37,1,Growth Plan,North America
2026-07-13,506.94,1,Enterprise Plan,EMEA
2026-07-13,136.81,2,Starter Plan,APAC
2026-07-13,224.33,1,Growth Plan,North America
2026-07-14,123.53,2,Starter Plan,North America
2026-07-14,207.28,1,Growth Plan,North America
2026-07-14,37.74,1,Add-on Seats,EMEA
2026-07-14,225.29,1,Growth Plan,APAC
2026-07-14,148.09,2,Starter Plan,APAC
2026-07-14,66.88,2,Add-on Seats,North America
2026-07-14,148.57,2,Starter Plan,APAC
2026-07-14,64.11,2,Add-on Seats,EMEA
2026-07-14,506.94,1,Enterprise Plan,APAC
2026-07-14,73.51,1,Starter Plan,APAC
2026-07-14,64.49,1,Starter Plan,EMEA
2026-07-14,505.18,1,Enterprise Plan,EMEA
2026-07-14,34.85,1,Add-on Seats,APAC
2026-07-14,1005.16,2,Enterprise Plan,North America
2026-07-14,131.24,2,Starter Plan,EMEA
2026-07-14,129.64,2,Starter Plan,North America
2026-07-14,147.46,2,Starter Plan,North America
2026-07-14,73.41,2,Add-on Seats,APAC
2026-07-14,64.12,1,Starter Plan,North America
2026-07-14,469.64,1,Enterprise Plan,EMEA
2026-07-14,204.1,1,Growth Plan,APAC
2026-07-14,66.3,1,Starter Plan,North America
2026-07-14,487.11,1,Enterprise Plan,EMEA
2026-07-14,71.96,1,Starter Plan,North America
2026-07-14,71.91,2,Add-on Seats,EMEA
2026-07-14,65.87,1,Starter Plan,North America
2026-07-14,151.19,1,Growth Plan,North America
2026-07-14,69.73,1,Starter Plan,North America
2026-07-15,60.01,1,Starter Plan,North America
2026-07-15,77.3,1,Starter Plan,EMEA
2026-07-15,67.03,1,Starter Plan,APAC
2026-07-15,130.08,2,Starter Plan,North America
2026-07-15,120.29,3,Add-on Seats,APAC
2026-07-15,416.59,1,Enterprise Plan,North America
2026-07-15,436.33,2,Growth Plan,North America
2026-07-15,188.05,1,Growth Plan,North America
2026-07-15,125.43,2,Starter Plan,North America
2026-07-15,534.74,1,Enterprise Plan,North America
2026-07-15,397.58,2,Growth Plan,North America
2026-07-15,69.99,1,Starter Plan,EMEA
2026-07-15,982.99,2,Enterprise Plan,North America
2026-07-15,37.64,1,Add-on Seats,APAC
2026-07-15,79.67,2,Add-on Seats,APAC
2026-07-15,118.95,2,Starter Plan,APAC
2026-07-15,77.96,1,Starter Plan,North America
2026-07-15,447.05,2,Growth Plan,North America
2026-07-15,69.89,2,Add-on Seats,EMEA
2026-07-15,961.12,2,Enterprise Plan,North America
2026-07-15,187.54,3,Starter Plan,North America
2026-07-15,216.95,1,Growth Plan,EMEA
2026-07-15,210.24,1,Growth Plan,North America
2026-07-15,398.03,2,Growth Plan,North America
2026-07-15,35.69,1,Add-on Seats,North America
2026-07-16,123.41,2,Starter Plan,North America
